Zonal Office,Area Office,Dealer Name,Inventory Location,Part Number,Part Description,Stock QTY,RATE,Amount
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31600KWS901S,REGULATOR RECTIFIER COMPLETE,2,743.9409441,1487.881888
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31600KZN901S,REG REC COMP,14,364.3792379,5101.309331
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31600RAA001S,REG RECT COMPLETE,1,2573.43,2573.43
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31700124000S,RECTIFIER ASSY.SILICON,12,31.8831833,382.5981996
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31710KPH690S,RECTIFIER SILICON,1,231.5326408,231.5326408
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31916ACL001S,SPARK PLUG,93,214.7542324,19972.14361
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31916KPH90099S,SPARK PLUG,1315,99.9717979,131462.9142
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31916KRM84099S,SPARK PLUG,613,99.9717979,61282.71211
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31916KST920AS,SPARK PLUG,113,81.458502,9204.810726
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31917AACH00S,SPARK PLUG,5085,85.1611612,433044.5047
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31917KPH90099S,SPARK PLUG,1752,99.9717979,175150.5899
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31918ACA001S,SPARK PLUG,35,311.0233712,10885.81799
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31918HM5630S,SPARK PLUG,35,211.0515733,7386.805066
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,31919ACD000S,CAP SPARK PLUG,3,7.4053184,22.2159552
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAB000S,HARNESS WIRE,1,1658.684656,1658.684656
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAB101S,HARNESS WIRE,2,1347.444057,2694.888114
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AABD00S,HARNESS WIRE,1,1654.889039,1654.889039
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAC010S,HARNESS WIRE (SELF),51,1096.933331,55943.59988
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAC200S,HARNESS WIRE,6,865.4006901,5192.404141
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAC210S,HARNESS WIRE,17,1096.933331,18647.86663
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAC211S,HARNESS WIRE,8,1165.254438,9322.035504
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAC700S,HARNESS WIRE,11,891.9700096,9811.670106
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAC710S,HARNESS WIRE,34,1127.298267,38328.14108
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAC811S,HARNESS WIRE,2,1985.107723,3970.215446
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAC910S,HARNESS WIRE,11,1123.50265,12358.52915
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AACB00S,HARNESS WIRE,2,2076.202533,4152.405066
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AACD10S,HARNESS WIRE,2,1905.399765,3810.79953
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AACK00S,HARNESS WIRE,26,2102.771852,54672.06815
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AACL00S,HARNESS WIRE,1,2228.027215,2228.027215
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAD000S,HARNESS WIRE,1,869.1963072,869.1963072
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAD010S,HARNESS WIRE,5,891.9700096,4459.850048
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE001S,HARNESS WIRE,5,683.2110712,3416.055356
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE100S,HARNESS WIRE,1,793.283966,793.283966
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE101S,HARNESS WIRE,1,755.3277953,755.3277953
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE110S,HARNESS WIRE,4,2148.319258,8593.277032
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE111S,HARNESS WIRE,2,1066.568394,2133.136788
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE140S,WIRE HARNESS,3,948.9042655,2846.712797
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE141S,HARNESS WIRE,4,967.8823508,3871.529403
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE200S,HARNESS WIRE,1,891.9700096,891.9700096
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE211S,HARNESS WIRE,1,1074.159629,1074.159629
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE800S,HARNESS WIRE,1,1973.720872,1973.720872
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE810S,HARNESS WIRE,6,2136.932406,12821.59444
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE940S,HARNESS WIRE,1,2429.19492,2429.19492
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAE950S,HARNESS WIRE,3,2353.282578,7059.847734
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAEB00S,HARNESS WIRE,3,2349.486961,7048.460883
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAEC10S,HARNESS WIRE,13,2277.370237,29605.81308
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAEC20S,HARNESS WIRE,3,2467.15109,7401.45327
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAEL20S,HARNESS WIRE,3,2239.414067,6718.242201
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAF040S,HARNESS WIRE,10,1119.707033,11197.07033
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAG300S,HARNESS WIRE,1,1074.159629,1074.159629
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAG600S,HARNESS WIRE,3,1070.364011,3211.092033
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAGD00S,HARNESS WIRE,1,2311.530791,2311.530791
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAH000S,HARNESS WIRE,1,861.6050731,861.6050731
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAH010S,HARNESS WIRE,13,804.6708171,10460.72062
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAH100S,HARNESS WIRE,31,869.1963072,26945.08552
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAHA10S,HARNESS WIRE,1,1024.816607,1024.816607
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAHA40S,HARNESS WIRE,2,1077.955246,2155.910492
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAHF11S,HARNESS WIRE (TPS),2,1024.816607,2049.633214
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAHF20S,HARNESS WIRE,4,1081.750863,4327.003452
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAJ100S,HARNESS WIRE,2,755.3277953,1510.655591
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAL001S,HARNESS WIRE,4,1093.137714,4372.550856
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAL210S,HARNESS WIRE,2,1169.050055,2338.10011
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAL400S,HARNESS WIRE,2,1138.685119,2277.370238
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAL510S,HARNESS WIRE,1,1180.436906,1180.436906
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AALC10S,HARNESS WIRE,1,2732.844285,2732.844285
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AALC20S,HARNESS WIRE,6,2732.844285,16397.06571
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AALC30S,HARNESS WIRE,1,2732.844285,2732.844285
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AALE10S,HARNESS WIRE,1,2296.348322,2296.348322
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AALE20S,HARNESS WIRE,5,2455.764239,12278.8212
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAM000S,HARNESS WIRE,1,1222.188694,1222.188694
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAN110S,HARNESS WIRE,1,2186.275428,2186.275428
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAN410S,HARNESS WIRE,11,1062.772777,11690.50055
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAN600S,HARNESS WIRE,12,907.1524778,10885.82973
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AANB01S,HARNESS WIRE,2,2011.677043,4023.354086
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAP000S,HARNESS WIRE,1,1727.005763,1727.005763
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAW001S,HARNESS WIRE,4,1461.312569,5845.250276
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAW011S,HARNESS WIRE,8,1271.531716,10172.25373
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAW300S,HARNESS WIRE,11,1419.560781,15615.16859
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAW301S,HARNESS WIRE,4,1336.057206,5344.228824
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAW302S,HARNESS WIRE,2,1370.217759,2740.435518
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAWB01S,HARNESS WIRE,5,2045.837596,10229.18798
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAWD00S,HARNESS WIRE,1,2277.370237,2277.370237
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAWD20S,HARNESS WIRE,1,2277.370237,2277.370237
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAY001S,WIRE HARNESS,2,1343.64844,2687.29688
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAY011S,HARNESS WIRE,2,1244.962396,2489.924792
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAY301S,HARNESS WIRE,4,1374.013376,5496.053504
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAY310S,HARNESS WIRE,1,1317.079121,1317.079121
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAY311S,HARNESS WIRE,2,1336.057206,2672.114412
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100AAZ010S,HARNESS WIRE,1,1157.663204,1157.663204
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABA000S,HARNESS WIRE,2,1157.663204,2315.326408
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABS000S,HARNESS WIRE,5,1385.400228,6927.00114
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABS201S,HARNESS WIRE,4,2577.223985,10308.89594
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABS300S,HARNESS WIRE,3,2573.428368,7720.285104
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABS400S,HARNESS WIRE,1,2808.756626,2808.756626
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABS420S,HARNESS WIRE,1,2808.756626,2808.756626
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABSB00S,HARNESS WIRE,2,2656.931943,5313.863886
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABSD00S,HARNESS WIRE,6,2921.811979,17530.87187
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABV000S,HARNESS WIRE,1,3150.362161,3150.362161
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABV010S,HARNESS WIRE,1,3150.362161,3150.362161
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABW000S,HARNESS WIRE,1,1776.348785,1776.348785
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABW200S,HARNESS WIRE,1,2835.325945,2835.325945
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABW800S,HARNES WIRE,10,2698.683731,26986.83731
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABWJ00S,HARNESS WIRE,1,2960.581308,2960.581308
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABWL00S,HARNESS WIRE,5,2732.844285,13664.22143
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ABWL20S,HARNESS WIRE,3,2854.304031,8562.912093
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACA001S,HARNESS WIRE,5,5579.557081,27897.78541
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACJ000S,HARNESS WIRE,2,5391.294475,10782.58895
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACJ010S,HARNESS WIRE,1,5143.820242,5143.820242
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACK410S,HARNESS WIRE,2,1897.808531,3795.617062
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACK920S,HARNESS WIRE,1,1935.764702,1935.764702
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACKE10S,HARNESS WIRE,1,2087.589384,2087.589384
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACKE20S,HARNESS WIRE,2,2087.589384,4175.178768
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACL000S,HARNESS WIRE,2,2543.063432,5086.126864
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACL010S,HARNESS WIRE,1,2808.756626,2808.756626
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACL500S,HARNESS WIRE,7,2212.844747,15489.91323
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACLD00S,HARNESS WIRE,6,2212.844747,13277.06848
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACLJ00S,HARNESS WIRE,9,2011.677043,18105.09339
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ACR020S,HARNESS WIRE,1,2960.581308,2960.581308
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ADE310S,HARNESS WIRE,3,2125.545555,6376.636665
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ADE630S,HARNESS WIRE,2,2592.406453,5184.812906
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ADG000S,HARNESS WIRE,3,2429.19492,7287.58476
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ADH210S,WIRE HARNESS,8,2174.888577,17399.10862
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100ADJC10S,HARNESS WIRE,4,2193.866662,8775.466648
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KCC710S,HARNESS WIRE,74,626.2768152,46344.48432
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KST900S,HARNESS WIRE,1,336.29,336.29
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KST920S,HARNESS WIRE,1,415.24,415.24
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KST940S,HARNESS WIRE,1,664.2329858,664.2329858
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KSTA20S,HARNESS WIRE (KICK),1,850.2182219,850.2182219
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KTC900S,HARNESS WIRE (KICK),2,493.43,986.86
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KTCA20S,HARNESS WIRE,5,831.2401366,4156.200683
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KTR900S,HARNESS WIRE,2,493.43,986.86
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KTR961S,HARNESS WIRE,20,1912.990999,38259.81998
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KTRA20S,HARNESS WIRE,79,933.7217972,73764.02198
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KTRA50S,HARNESS WIRE,2,2391.238749,4782.477498
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KVE910S,HARNESS WIRE,3,804.6708171,2414.012451
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KVH760S,HARNESS WIRE (KICK),1,793.283966,793.283966
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KVH780S,HARNESS WIRE (SELF),3,933.7217972,2801.165392
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KVH870S,HARNESS WIRE,2,751.53,1503.06
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KVH900S,HARNESS WIRE,2,569.34,1138.68
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KVN910S,HARNESS WIRE (KICK),2,751.53,1503.06
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KWA600S,HARNESS WIRE (COVENTIONAL BATTERY),10,781.8971148,7818.971148
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KZAW20S,HARNESS WIRE,1,2269.779004,2269.779004
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32100KZN900S,HARNESS WIRE,13,1301.896652,16924.65648
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32101ABV100S,SUB CORD FUEL LID SWITCH,1,25.0510726,25.0510726
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32101GW3780S,BRUSH,52,75.5342473,3927.78086
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32102AAWB00S,SUB CORD FUEL PUMP,5,77.4305881,387.1529405
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32102AAWD00S,SUB CORD FUEL PUMP,2,91.0948095,182.189619
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32102AAWD10S,SUB CORD ALU,1,98.6860436,98.6860436
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32102ACL000S,SUB CORD HEAD LIGHT,1,136.6422142,136.6422142
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32102ACN100S,SUB CORD HEAD LIGHT,2,346.9193995,693.838799
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32102KCC840S,SUB CORD,41,17.4598385,715.8533785
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32102KTRA30S,SUB CORD,4,18.2189619,72.8758476
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32102KZAW40S,SUB CORD,10,19.2538277,192.538277
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32104ABS420S,TAIL LIGHT SUB CORD,1,182.189619,182.189619
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32105ACL001S,HARNESS COMPLETE STARTER MOTOR,1,63.7663666,63.7663666
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32105KTP891S,HARNESS COMP.STARTER MOTOR,2,140.4378313,280.8756626
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32105KWP901S,HARNESS COMP.STARTER MOTOR,1,136.6422142,136.6422142
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32105KZAW21S,SUB CORD STARTER MOTOR,1,81.2262051,81.2262051
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32108344820S,COVER CONNECTOR,2,37.7671236,75.5342472
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32108ACA001S,SUB CORD HEAD LIGHT,1,455.4740474,455.4740474
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32111KSP910S,CLAMPER ACG CORD,4,7.5912341,30.3649364
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32121196000S,CASE FUSE CONNECTOR,5,9.6269139,48.1345695
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32126463770S,CASE 10 A FUSE,10,11.8485094,118.485094
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32126GAG000S,CASE 15 A FUSE,40,8.1458502,325.834008
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,3226AACL001S,DRIVER PCB SUB ASSEMBLY FRONT,2,387.1529403,774.3058806
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32270ABWJ01S,UNIT ASSEMBLY WINKER DRIVER REAR RIGHT,1,178.3940019,178.3940019
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32275ABWJ01S,UNIT ASSEMBLY WINKER DRIVER REAR LEFT,1,174.5983849,174.5983849
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32401AAN500S,CABLE ST MAG BATT,4,99.9717979,399.8871916
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32401ABW000S,CABLE ST MAG BATT,2,113.8685119,227.7370238
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32401ACA001S,CABLE ST MAG,1,212.5545555,212.5545555
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,32401ACJ000S,CABLE ST MAG,4,167.0071507,668.0286028
